,state,district,Year,Season,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),N_applied(kg/ha),P_applied(kg/ha),K_applied(kg/ha),Manure (kg/ha),calorie_per_100g,MSP_RsperQntl,CostofCultivation_rs_ha,CWR_y,CWU green_y,CWU blue_y,CWR m3/ha,CWU green m3/ha,CWU blue m3/ha
3196,chhattisgarh,bijapur,2010,Kharif,ragi,78,21,0.269230769,,,,,328,880,,626121,626121,0,2325.592286,2325.592286,0
3200,chhattisgarh,bijapur,2011,Kharif,ragi,64,12,0.1875,,,,,328,1050,,626121,626121,0,3339.312,3339.312,0
3204,chhattisgarh,bijapur,2012,Kharif,ragi,66,20,0.303030303,,,,,328,1500,,626121,626121,0,2066.1993,2066.1993,0
3207,chhattisgarh,bijapur,2013,Kharif,ragi,78,19,0.243589744,,,,,328,1500,,626121,626121,0,2570.391474,2570.391474,0
3210,chhattisgarh,bijapur,2014,Kharif,ragi,74,17,0.22972973,,,,,328,1550,,626121,626121,0,2725.467882,2725.467882,0
3213,chhattisgarh,bijapur,2015,Kharif,ragi,58,13,0.224137931,,,,,328,1650,,626121,626121,0,2793.462923,2793.462923,0
3216,chhattisgarh,bijapur,2016,Kharif,ragi,55,7,0.127272727,,,,,328,1725,,626121,626121,0,4919.522143,4919.522143,0
3219,chhattisgarh,bijapur,2017,Kharif,ragi,36,3,0.083333333,,,,,328,1900,,626121,626121,0,7513.452,7513.452,0
3222,chhattisgarh,bijapur,2018,Kharif,ragi,39,5,0.128205128,,,,,328,,,626121,626121,0,4883.7438,4883.7438,0
3225,chhattisgarh,bijapur,2019,Kharif,ragi,31,6,0.193548387,,,,,328,,,626121,626121,0,3234.9585,3234.9585,0
3231,chhattisgarh,bilaspur,2010,Kharif,bajra,14,6,0.428571429,,,,,361,880,,626121,626121,0,1460.949,1460.949,0
3235,chhattisgarh,bilaspur,2011,Kharif,bajra,14,6,0.428571429,,,,,361,980,,626121,626121,0,1460.949,1460.949,0
3239,chhattisgarh,bilaspur,2012,Kharif,bajra,14,7,0.5,,,,,361,1175,,626121,626121,0,1252.242,1252.242,0
3245,chhattisgarh,bilaspur,2014,Kharif,bajra,15,6,0.4,,,,,361,1250,,626121,626121,0,1565.3025,1565.3025,0
3248,chhattisgarh,bilaspur,2015,Kharif,bajra,18,6,0.333333333,,,,,361,1275,,626121,626121,0,1878.363,1878.363,0
3251,chhattisgarh,bilaspur,2016,Kharif,bajra,15,6,0.4,,,,,361,1330,,626121,626121,0,1565.3025,1565.3025,0
3254,chhattisgarh,bilaspur,2017,Kharif,bajra,16,7,0.4375,,,,,361,1425,,626121,626121,0,1431.133714,1431.133714,0
3257,chhattisgarh,bilaspur,2018,Kharif,bajra,12,5,0.416666667,,,,,361,,,626121,626121,0,1502.6904,1502.6904,0
3263,chhattisgarh,dantewada,2009,Kharif,ragi,413,73,0.176755448,,,,,328,840,,626121,626121,0,3542.301,3542.301,0
3267,chhattisgarh,dantewada,2010,Kharif,ragi,426,117,0.274647887,,,,,328,880,,626121,626121,0,2279.722615,2279.722615,0
3271,chhattisgarh,dantewada,2011,Kharif,ragi,255,48,0.188235294,,,,,328,1050,,626121,626121,0,3326.267813,3326.267813,0
3275,chhattisgarh,dantewada,2012,Kharif,ragi,274,81,0.295620438,,,,,328,1500,,626121,626121,0,2117.989556,2117.989556,0
3278,chhattisgarh,dantewada,2013,Kharif,ragi,331,81,0.244712991,,,,,328,1500,,626121,626121,0,2558.593222,2558.593222,0
3281,chhattisgarh,dantewada,2014,Kharif,ragi,302,70,0.231788079,,,,,328,1550,,626121,626121,0,2701.264886,2701.264886,0
3284,chhattisgarh,dantewada,2015,Kharif,ragi,341,47,0.137829912,,,,,328,1650,,626121,626121,0,4542.707681,4542.707681,0
3287,chhattisgarh,dantewada,2016,Kharif,ragi,318,65,0.204402516,,,,,328,1725,,626121,626121,0,3063.176585,3063.176585,0
3290,chhattisgarh,dantewada,2017,Kharif,ragi,241,19,0.078838174,,,,,328,1900,,626121,626121,0,7941.850579,7941.850579,0
3293,chhattisgarh,dantewada,2018,Kharif,ragi,309,60,0.194174757,,,,,328,,,626121,626121,0,3224.52315,3224.52315,0
3296,chhattisgarh,dantewada,2019,Kharif,ragi,232,58,0.25,,,,,328,,,626121,626121,0,2504.484,2504.484,0
3300,chhattisgarh,dhamtari,2009,Kharif,ragi,180,55,0.305555556,,,,,328,840,,626121,626121,0,2049.123273,2049.123273,0
3304,chhattisgarh,dhamtari,2010,Kharif,ragi,58,17,0.293103448,,,,,328,880,,626121,626121,0,2136.177529,2136.177529,0
3308,chhattisgarh,dhamtari,2011,Kharif,ragi,70,22,0.314285714,,,,,328,1050,,626121,626121,0,1992.203182,1992.203182,0
3312,chhattisgarh,dhamtari,2012,Kharif,ragi,82,25,0.304878049,,,,,328,1500,,626121,626121,0,2053.67688,2053.67688,0
3315,chhattisgarh,dhamtari,2013,Kharif,ragi,100,31,0.31,,,,,328,1500,,626121,626121,0,2019.745161,2019.745161,0
3318,chhattisgarh,dhamtari,2014,Kharif,ragi,143,44,0.307692308,,,,,328,1550,,626121,626121,0,2034.89325,2034.89325,0
3321,chhattisgarh,dhamtari,2015,Kharif,ragi,167,48,0.28742515,,,,,328,1650,,626121,626121,0,2178.379312,2178.379312,0
3324,chhattisgarh,dhamtari,2016,Kharif,ragi,134,38,0.28358209,,,,,328,1725,,626121,626121,0,2207.900368,2207.900368,0
3327,chhattisgarh,dhamtari,2017,Kharif,ragi,180,42,0.233333333,,,,,328,1900,,626121,626121,0,2683.375714,2683.375714,0
3330,chhattisgarh,dhamtari,2018,Kharif,ragi,99,23,0.232323232,,,,,328,,,626121,626121,0,2695.042565,2695.042565,0
3333,chhattisgarh,dhamtari,2019,Kharif,ragi,41,12,0.292682927,,,,,328,,,626121,626121,0,2139.24675,2139.24675,0
3337,chhattisgarh,durg,2009,Kharif,ragi,5,1,0.2,,,,,328,840,,626121,626121,0,3130.605,3130.605,0
3356,chhattisgarh,durg,2017,Kharif,bajra,15,5,0.333333333,,,,,361,1425,,626121,626121,0,1878.363,1878.363,0
3361,chhattisgarh,durg,2019,Kharif,bajra,1,1,1,,,,,361,,,626121,626121,0,626.121,626.121,0
3364,chhattisgarh,gariyaband,2011,Kharif,bajra,6,5,0.833333333,,,,,361,980,,626121,626121,0,751.3452,751.3452,0
3366,chhattisgarh,gariyaband,2011,Kharif,ragi,460,140,0.304347826,,,,,328,1050,,626121,626121,0,2057.254714,2057.254714,0
3369,chhattisgarh,gariyaband,2012,Kharif,bajra,6,5,0.833333333,,,,,361,1175,,626121,626121,0,751.3452,751.3452,0
3371,chhattisgarh,gariyaband,2012,Kharif,ragi,253,77,0.304347826,,,,,328,1500,,626121,626121,0,2057.254714,2057.254714,0
3374,chhattisgarh,gariyaband,2013,Kharif,ragi,71,22,0.309859155,,,,,328,1500,,626121,626121,0,2020.663227,2020.663227,0
3377,chhattisgarh,gariyaband,2014,Kharif,ragi,55,7,0.127272727,,,,,328,1550,,626121,626121,0,4919.522143,4919.522143,0
3380,chhattisgarh,gariyaband,2015,Kharif,ragi,15,2,0.133333333,,,,,328,1650,,626121,626121,0,4695.9075,4695.9075,0
3383,chhattisgarh,gariyaband,2016,Kharif,ragi,34,5,0.147058824,,,,,328,1725,,626121,626121,0,4257.6228,4257.6228,0
3386,chhattisgarh,gariyaband,2017,Kharif,ragi,12,2,0.166666667,,,,,328,1900,,626121,626121,0,3756.726,3756.726,0
3389,chhattisgarh,gariyaband,2018,Kharif,ragi,12,2,0.166666667,,,,,328,,,626121,626121,0,3756.726,3756.726,0
3392,chhattisgarh,gariyaband,2019,Kharif,ragi,4,1,0.25,,,,,328,,,626121,626121,0,2504.484,2504.484,0
3395,chhattisgarh,gaurella-pendra-marwahi,2019,Kharif,bajra,6,3,0.5,,,,,361,,,626121,626121,0,1252.242,1252.242,0
3420,chhattisgarh,jashpur,2009,Kharif,bajra,24,9,0.375,,,,,361,840,,626121,626121,0,1669.656,1669.656,0
3422,chhattisgarh,jashpur,2009,Kharif,ragi,504,128,0.253968254,,,,,328,840,,626121,626121,0,2465.351438,2465.351438,0
3425,chhattisgarh,jashpur,2010,Kharif,bajra,21,7,0.333333333,,,,,361,880,,626121,626121,0,1878.363,1878.363,0
3427,chhattisgarh,jashpur,2010,Kharif,ragi,393,85,0.216284987,,,,,328,880,,626121,626121,0,2894.888859,2894.888859,0
3430,chhattisgarh,jashpur,2011,Kharif,bajra,12,5,0.416666667,,,,,361,980,,626121,626121,0,1502.6904,1502.6904,0
3432,chhattisgarh,jashpur,2011,Kharif,ragi,365,86,0.235616438,,,,,328,1050,,626121,626121,0,2657.374012,2657.374012,0
3435,chhattisgarh,jashpur,2012,Kharif,bajra,15,6,0.4,,,,,361,1175,,626121,626121,0,1565.3025,1565.3025,0
3437,chhattisgarh,jashpur,2012,Kharif,ragi,343,87,0.253644315,,,,,328,1500,,626121,626121,0,2468.500034,2468.500034,0
3440,chhattisgarh,jashpur,2013,Kharif,ragi,364,95,0.260989011,,,,,328,1500,,626121,626121,0,2399.032042,2399.032042,0
3443,chhattisgarh,jashpur,2014,Kharif,bajra,22,9,0.409090909,,,,,361,1250,,626121,626121,0,1530.518,1530.518,0
3444,chhattisgarh,jashpur,2014,Kharif,ragi,338,85,0.25147929,,,,,328,1550,,626121,626121,0,2489.751741,2489.751741,0
3447,chhattisgarh,jashpur,2015,Kharif,bajra,19,6,0.315789474,,,,,361,1275,,626121,626121,0,1982.7165,1982.7165,0
3448,chhattisgarh,jashpur,2015,Kharif,ragi,321,48,0.14953271,,,,,328,1650,,626121,626121,0,4187.184188,4187.184188,0
3451,chhattisgarh,jashpur,2016,Kharif,bajra,44,18,0.409090909,,,,,361,1330,,626121,626121,0,1530.518,1530.518,0
3452,chhattisgarh,jashpur,2016,Kharif,ragi,309,56,0.181229773,,,,,328,1725,,626121,626121,0,3454.846232,3454.846232,0
3455,chhattisgarh,jashpur,2017,Kharif,bajra,23,10,0.434782609,,,,,361,1425,,626121,626121,0,1440.0783,1440.0783,0
3456,chhattisgarh,jashpur,2017,Kharif,ragi,243,42,0.172839506,,,,,328,1900,,626121,626121,0,3622.557214,3622.557214,0
3459,chhattisgarh,jashpur,2018,Kharif,bajra,13,5,0.384615385,,,,,361,,,626121,626121,0,1627.9146,1627.9146,0
3460,chhattisgarh,jashpur,2018,Kharif,ragi,233,42,0.180257511,,,,,328,,,626121,626121,0,3473.480786,3473.480786,0
3463,chhattisgarh,jashpur,2019,Kharif,bajra,10,5,0.5,,,,,361,,,626121,626121,0,1252.242,1252.242,0
3464,chhattisgarh,jashpur,2019,Kharif,ragi,163,25,0.153374233,,,,,328,,,626121,626121,0,4082.30892,4082.30892,0
3470,chhattisgarh,kabirdham,2010,Kharif,bajra,6,5,0.833333333,,,,,361,880,,626121,626121,0,751.3452,751.3452,0
3477,chhattisgarh,kabirdham,2012,Kharif,bajra,2,2,1,,,,,361,1175,,626121,626121,0,626.121,626.121,0
3483,chhattisgarh,kabirdham,2014,Kharif,bajra,83,63,0.759036145,,,,,361,1250,,626121,626121,0,824.8895714,824.8895714,0
3488,chhattisgarh,kabirdham,2016,Kharif,bajra,3,3,1,,,,,361,1330,,626121,626121,0,626.121,626.121,0
3498,chhattisgarh,kanker,2009,Kharif,ragi,1529,455,0.297580118,,,,,328,840,,626121,626121,0,2104.041778,2104.041778,0
3502,chhattisgarh,kanker,2010,Kharif,ragi,1430,393,0.274825175,,,,,328,880,,626121,626121,0,2278.251985,2278.251985,0
3506,chhattisgarh,kanker,2011,Kharif,ragi,1441,271,0.188063845,,,,,328,1050,,626121,626121,0,3329.300225,3329.300225,0
3510,chhattisgarh,kanker,2012,Kharif,ragi,1453,426,0.293186511,,,,,328,1500,,626121,626121,0,2135.572331,2135.572331,0
3513,chhattisgarh,kanker,2013,Kharif,ragi,1443,357,0.247401247,,,,,328,1500,,626121,626121,0,2530.791605,2530.791605,0
3516,chhattisgarh,kanker,2014,Kharif,ragi,1447,278,0.192121631,,,,,328,1550,,626121,626121,0,3258.982327,3258.982327,0
3519,chhattisgarh,kanker,2015,Kharif,ragi,1516,207,0.136543536,,,,,328,1650,,626121,626121,0,4585.504522,4585.504522,0
3522,chhattisgarh,kanker,2016,Kharif,ragi,1474,263,0.178426052,,,,,328,1725,,626121,626121,0,3509.134426,3509.134426,0
3525,chhattisgarh,kanker,2017,Kharif,ragi,1390,203,0.146043165,,,,,328,1900,,626121,626121,0,4287.232463,4287.232463,0
3528,chhattisgarh,kanker,2018,Kharif,ragi,1336,217,0.16242515,,,,,328,,,626121,626121,0,3854.827908,3854.827908,0
3531,chhattisgarh,kanker,2019,Kharif,ragi,596,78,0.130872483,,,,,328,,,626121,626121,0,4784.206615,4784.206615,0
3535,chhattisgarh,kondagaon,2011,Kharif,ragi,2457,675,0.274725275,,,,,328,1050,,626121,626121,0,2279.08044,2279.08044,0
3539,chhattisgarh,kondagaon,2012,Kharif,ragi,2490,741,0.297590361,,,,,328,1500,,626121,626121,0,2103.969352,2103.969352,0
3542,chhattisgarh,kondagaon,2013,Kharif,ragi,2260,569,0.251769912,,,,,328,1500,,626121,626121,0,2486.877786,2486.877786,0
3545,chhattisgarh,kondagaon,2014,Kharif,ragi,2233,645,0.288849082,,,,,328,1550,,626121,626121,0,2167.640609,2167.640609,0
3548,chhattisgarh,kondagaon,2015,Kharif,ragi,2308,601,0.260398614,,,,,328,1650,,626121,626121,0,2404.471328,2404.471328,0
3551,chhattisgarh,kondagaon,2016,Kharif,ragi,2388,811,0.33961474,,,,,328,1725,,626121,626121,0,1843.621391,1843.621391,0
3554,chhattisgarh,kondagaon,2017,Kharif,ragi,2402,775,0.322647794,,,,,328,1900,,626121,626121,0,1940.571151,1940.571151,0
3557,chhattisgarh,kondagaon,2018,Kharif,ragi,2292,779,0.339877836,,,,,328,,,626121,626121,0,1842.194264,1842.194264,0
3560,chhattisgarh,kondagaon,2019,Kharif,ragi,1873,690,0.368392952,,,,,328,,,626121,626121,0,1699.600917,1699.600917,0
3563,chhattisgarh,korba,2009,Kharif,bajra,9,3,0.333333333,,,,,361,840,,626121,626121,0,1878.363,1878.363,0
3567,chhattisgarh,korba,2010,Kharif,bajra,8,4,0.5,,,,,361,880,,626121,626121,0,1252.242,1252.242,0
3571,chhattisgarh,korba,2011,Kharif,bajra,1,1,1,,,,,361,980,,626121,626121,0,626.121,626.121,0
3575,chhattisgarh,korba,2012,Kharif,bajra,8,4,0.5,,,,,361,1175,,626121,626121,0,1252.242,1252.242,0
3581,chhattisgarh,korba,2014,Kharif,bajra,8,3,0.375,,,,,361,1250,,626121,626121,0,1669.656,1669.656,0
3586,chhattisgarh,korba,2016,Kharif,bajra,1,1,1,,,,,361,1330,,626121,626121,0,626.121,626.121,0
3591,chhattisgarh,korba,2018,Kharif,bajra,6,4,0.666666667,,,,,361,,,626121,626121,0,939.1815,939.1815,0
3594,chhattisgarh,korba,2019,Kharif,bajra,12,7,0.583333333,,,,,361,,,626121,626121,0,1073.350286,1073.350286,0
3601,chhattisgarh,korea,2010,Kharif,ragi,3,1,0.333333333,,,,,328,880,,626121,626121,0,1878.363,1878.363,0
3605,chhattisgarh,korea,2011,Kharif,ragi,3,1,0.333333333,,,,,328,1050,,626121,626121,0,1878.363,1878.363,0
3609,chhattisgarh,korea,2012,Kharif,ragi,3,1,0.333333333,,,,,328,1500,,626121,626121,0,1878.363,1878.363,0
3612,chhattisgarh,korea,2013,Kharif,ragi,3,1,0.333333333,,,,,328,1500,,626121,626121,0,1878.363,1878.363,0
3617,chhattisgarh,korea,2015,Kharif,ragi,367,49,0.133514986,,,,,328,1650,,626121,626121,0,4689.51851,4689.51851,0
3622,chhattisgarh,korea,2017,Kharif,ragi,5,1,0.2,,,,,328,1900,,626121,626121,0,3130.605,3130.605,0
3627,chhattisgarh,korea,2019,Kharif,bajra,13,5,0.384615385,,,,,361,,,626121,626121,0,1627.9146,1627.9146,0
3647,chhattisgarh,mahasamund,2016,Kharif,bajra,19,18,0.947368421,,,,,361,1330,,626121,626121,0,660.9055,660.9055,0
3674,chhattisgarh,mungeli,2019,Kharif,bajra,1,1,1,,,,,361,,,626121,626121,0,626.121,626.121,0
3675,chhattisgarh,mungeli,2019,Kharif,ragi,4,1,0.25,,,,,328,,,626121,626121,0,2504.484,2504.484,0
3679,chhattisgarh,narayanpur,2009,Kharif,ragi,307,82,0.267100977,,,,,328,840,,626121,626121,0,2344.135939,2344.135939,0
3683,chhattisgarh,narayanpur,2010,Kharif,ragi,347,97,0.279538905,,,,,328,880,,626121,626121,0,2239.834918,2239.834918,0
3687,chhattisgarh,narayanpur,2011,Kharif,ragi,342,94,0.274853801,,,,,328,1050,,626121,626121,0,2278.014702,2278.014702,0
3691,chhattisgarh,narayanpur,2012,Kharif,ragi,346,69,0.199421965,,,,,328,1500,,626121,626121,0,3139.679217,3139.679217,0
3694,chhattisgarh,narayanpur,2013,Kharif,ragi,339,85,0.250737463,,,,,328,1500,,626121,626121,0,2497.117871,2497.117871,0
3697,chhattisgarh,narayanpur,2014,Kharif,ragi,366,105,0.286885246,,,,,328,1550,,626121,626121,0,2182.478914,2182.478914,0
3700,chhattisgarh,narayanpur,2015,Kharif,ragi,344,46,0.13372093,,,,,328,1650,,626121,626121,0,4682.296174,4682.296174,0
3703,chhattisgarh,narayanpur,2016,Kharif,ragi,369,70,0.189701897,,,,,328,1725,,626121,626121,0,3300.552129,3300.552129,0
3706,chhattisgarh,narayanpur,2017,Kharif,ragi,369,77,0.208672087,,,,,328,1900,,626121,626121,0,3000.501935,3000.501935,0
3709,chhattisgarh,narayanpur,2018,Kharif,ragi,363,77,0.212121212,,,,,328,,,626121,626121,0,2951.713286,2951.713286,0
3712,chhattisgarh,narayanpur,2019,Kharif,ragi,223,65,0.291479821,,,,,328,,,626121,626121,0,2148.076662,2148.076662,0
3715,chhattisgarh,raigarh,2009,Kharif,bajra,24,8,0.333333333,,,,,361,840,,626121,626121,0,1878.363,1878.363,0
3719,chhattisgarh,raigarh,2010,Kharif,bajra,21,11,0.523809524,,,,,361,880,,626121,626121,0,1195.321909,1195.321909,0
3723,chhattisgarh,raigarh,2011,Kharif,bajra,29,12,0.413793103,,,,,361,980,,626121,626121,0,1513.12575,1513.12575,0
3727,chhattisgarh,raigarh,2012,Kharif,bajra,328,134,0.408536585,,,,,361,1175,,626121,626121,0,1532.594687,1532.594687,0
3733,chhattisgarh,raigarh,2014,Kharif,bajra,11,5,0.454545455,,,,,361,1250,,626121,626121,0,1377.4662,1377.4662,0
3736,chhattisgarh,raigarh,2015,Kharif,bajra,12,5,0.416666667,,,,,361,1275,,626121,626121,0,1502.6904,1502.6904,0
3739,chhattisgarh,raigarh,2016,Kharif,bajra,8,4,0.5,,,,,361,1330,,626121,626121,0,1252.242,1252.242,0
3742,chhattisgarh,raigarh,2017,Kharif,bajra,7,3,0.428571429,,,,,361,1425,,626121,626121,0,1460.949,1460.949,0
3745,chhattisgarh,raigarh,2018,Kharif,bajra,3,1,0.333333333,,,,,361,,,626121,626121,0,1878.363,1878.363,0
3748,chhattisgarh,raigarh,2019,Kharif,bajra,2,1,0.5,,,,,361,,,626121,626121,0,1252.242,1252.242,0
3754,chhattisgarh,raipur,2010,Kharif,bajra,6,4,0.666666667,,,,,361,880,,626121,626121,0,939.1815,939.1815,0
3756,chhattisgarh,raipur,2010,Kharif,ragi,521,185,0.355086372,,,,,328,880,,626121,626121,0,1763.292114,1763.292114,0
3778,chhattisgarh,rajnandgaon,2009,Kharif,ragi,164,44,0.268292683,,,,,328,840,,626121,626121,0,2333.723727,2333.723727,0
3782,chhattisgarh,rajnandgaon,2010,Kharif,ragi,164,48,0.292682927,,,,,328,880,,626121,626121,0,2139.24675,2139.24675,0
3786,chhattisgarh,rajnandgaon,2011,Kharif,ragi,159,39,0.245283019,,,,,328,1050,,626121,626121,0,2552.647154,2552.647154,0
3790,chhattisgarh,rajnandgaon,2012,Kharif,ragi,172,46,0.26744186,,,,,328,1500,,626121,626121,0,2341.148087,2341.148087,0
3793,chhattisgarh,rajnandgaon,2013,Kharif,ragi,155,41,0.264516129,,,,,328,1500,,626121,626121,0,2367.042805,2367.042805,0
3796,chhattisgarh,rajnandgaon,2014,Kharif,ragi,115,28,0.243478261,,,,,328,1550,,626121,626121,0,2571.568393,2571.568393,0
3799,chhattisgarh,rajnandgaon,2015,Kharif,ragi,51,7,0.137254902,,,,,328,1650,,626121,626121,0,4561.738714,4561.738714,0
3802,chhattisgarh,rajnandgaon,2016,Kharif,ragi,50,11,0.22,,,,,328,1725,,626121,626121,0,2846.004545,2846.004545,0
3807,chhattisgarh,rajnandgaon,2018,Kharif,bajra,8,10,1.25,,,,,361,,,626121,626121,0,500.8968,500.8968,0
3808,chhattisgarh,rajnandgaon,2018,Kharif,ragi,11,2,0.181818182,,,,,328,,,626121,626121,0,3443.6655,3443.6655,0
3811,chhattisgarh,rajnandgaon,2019,Kharif,bajra,1,1,1,,,,,361,,,626121,626121,0,626.121,626.121,0
3812,chhattisgarh,rajnandgaon,2019,Kharif,ragi,21,5,0.238095238,,,,,328,,,626121,626121,0,2629.7082,2629.7082,0
3816,chhattisgarh,sukma,2011,Kharif,ragi,194,37,0.190721649,,,,,328,1050,,626121,626121,0,3282.904703,3282.904703,0
3820,chhattisgarh,sukma,2012,Kharif,ragi,189,55,0.291005291,,,,,328,1500,,626121,626121,0,2151.579436,2151.579436,0
3823,chhattisgarh,sukma,2013,Kharif,ragi,162,39,0.240740741,,,,,328,1500,,626121,626121,0,2600.810308,2600.810308,0
3826,chhattisgarh,sukma,2014,Kharif,ragi,296,68,0.22972973,,,,,328,1550,,626121,626121,0,2725.467882,2725.467882,0
3829,chhattisgarh,sukma,2015,Kharif,ragi,345,76,0.220289855,,,,,328,1650,,626121,626121,0,2842.259803,2842.259803,0
3832,chhattisgarh,sukma,2016,Kharif,ragi,332,68,0.204819277,,,,,328,1725,,626121,626121,0,3056.943706,3056.943706,0
3835,chhattisgarh,sukma,2017,Kharif,ragi,328,26,0.079268293,,,,,328,1900,,626121,626121,0,7898.757231,7898.757231,0
3838,chhattisgarh,sukma,2018,Kharif,ragi,320,54,0.16875,,,,,328,,,626121,626121,0,3710.346667,3710.346667,0
3844,chhattisgarh,surajpur,2011,Kharif,ragi,16,73,4.5625,,,,,328,1050,,626121,626121,0,137.232,137.232,0
3848,chhattisgarh,surajpur,2012,Kharif,ragi,393,74,0.188295165,,,,,328,1500,,626121,626121,0,3325.210176,3325.210176,0
3851,chhattisgarh,surajpur,2013,Kharif,ragi,492,129,0.262195122,,,,,328,1500,,626121,626121,0,2387.996372,2387.996372,0
3854,chhattisgarh,surajpur,2014,Kharif,ragi,333,88,0.264264264,,,,,328,1550,,626121,626121,0,2369.298784,2369.298784,0
3857,chhattisgarh,surajpur,2015,Kharif,ragi,300,71,0.236666667,,,,,328,1650,,626121,626121,0,2645.58169,2645.58169,0
3860,chhattisgarh,surajpur,2016,Kharif,ragi,41,12,0.292682927,,,,,328,1725,,626121,626121,0,2139.24675,2139.24675,0
3863,chhattisgarh,surajpur,2017,Kharif,ragi,212,57,0.268867925,,,,,328,1900,,626121,626121,0,2328.730737,2328.730737,0
3866,chhattisgarh,surajpur,2018,Kharif,ragi,280,92,0.328571429,,,,,328,,,626121,626121,0,1905.585652,1905.585652,0
3869,chhattisgarh,surajpur,2019,Kharif,ragi,27,8,0.296296296,,,,,328,,,626121,626121,0,2113.158375,2113.158375,0
3873,chhattisgarh,surguja,2009,Kharif,ragi,495,125,0.252525253,,,,,328,840,,626121,626121,0,2479.43916,2479.43916,0
3877,chhattisgarh,surguja,2010,Kharif,ragi,374,87,0.232620321,,,,,328,880,,626121,626121,0,2691.600621,2691.600621,0
3881,chhattisgarh,surguja,2011,Kharif,ragi,11,3,0.272727273,,,,,328,1050,,626121,626121,0,2295.777,2295.777,0
3885,chhattisgarh,surguja,2012,Kharif,ragi,19,4,0.210526316,,,,,328,1500,,626121,626121,0,2974.07475,2974.07475,0
3888,chhattisgarh,surguja,2013,Kharif,ragi,6,2,0.333333333,,,,,328,1500,,626121,626121,0,1878.363,1878.363,0
3891,chhattisgarh,surguja,2014,Kharif,ragi,3,1,0.333333333,,,,,328,1550,,626121,626121,0,1878.363,1878.363,0
3894,chhattisgarh,surguja,2015,Kharif,ragi,4,1,0.25,,,,,328,1650,,626121,626121,0,2504.484,2504.484,0
3897,chhattisgarh,surguja,2016,Kharif,ragi,4,1,0.25,,,,,328,1725,,626121,626121,0,2504.484,2504.484,0
3900,chhattisgarh,surguja,2017,Kharif,ragi,4,1,0.25,,,,,328,1900,,626121,626121,0,2504.484,2504.484,0
3903,chhattisgarh,surguja,2018,Kharif,bajra,2,1,0.5,,,,,361,,,626121,626121,0,1252.242,1252.242,0
3055,chhattisgarh,balod,2011,Kharif,jowar,11,8,0.727272727,,,,,349,990,,,0,0,0,0,0
3059,chhattisgarh,balod,2012,Kharif,jowar,12,7,0.583333333,,,,,349,1510,,,0,0,0,0,0
3083,chhattisgarh,baloda bazar,2011,Kharif,jowar,4,3,0.75,,,,,349,990,,,0,0,0,0,0
3086,chhattisgarh,baloda bazar,2012,Kharif,jowar,100,53,0.53,,,,,349,1510,,,0,0,0,0,0
3104,chhattisgarh,balrampur,2011,Kharif,jowar,732,478,0.653005464,,,,,349,990,,,0,0,0,0,0
3108,chhattisgarh,balrampur,2012,Kharif,jowar,697,233,0.334289813,,,,,349,1510,,,0,0,0,0,0
3133,chhattisgarh,bastar,2009,Kharif,jowar,575,793,1.379130435,,,,,349,840,,,0,0,0,0,0
